event_id,arm,reward_type,reward_value,delay_minutes,occurred_at
evt_004467,simulador_credito,click,0.1,10.8,2026-01-17T23:57:15.956764+00:00
evt_004467,simulador_credito,journey_start,0.3,1161.0,2026-01-18T19:07:27.956764+00:00
evt_004467,simulador_credito,conversion,1.0,13179.4,2026-01-27T03:25:51.956764+00:00
evt_004468,educacao_financeira,click,0.1,110.3,2026-01-18T01:38:45.975187+00:00
evt_004468,educacao_financeira,journey_start,0.3,663.1,2026-01-18T10:51:33.975187+00:00
evt_004468,educacao_financeira,conversion,1.0,16907.7,2026-01-29T17:36:09.975187+00:00
evt_004469,simulador_credito,click,0.1,50.2,2026-01-18T00:41:23.814286+00:00
evt_004470,simulador_credito,click,0.1,155.0,2026-01-18T02:26:47.928793+00:00
evt_004474,simulador_credito,click,0.1,96.1,2026-01-18T01:53:16.524062+00:00
evt_004474,simulador_credito,journey_start,0.3,985.2,2026-01-18T16:42:22.524062+00:00
evt_004474,simulador_credito,conversion,1.0,3853.5,2026-01-20T16:30:40.524062+00:00
evt_004476,oferta_deposito,click,0.1,47.0,2026-01-18T01:16:01.824463+00:00
evt_004477,educacao_financeira,click,0.1,122.4,2026-01-18T02:33:58.514131+00:00
evt_004477,educacao_financeira,journey_start,0.3,276.6,2026-01-18T05:08:10.514131+00:00
evt_004480,educacao_financeira,click,0.1,114.5,2026-01-18T02:44:01.673290+00:00
evt_004481,educacao_financeira,click,0.1,21.8,2026-01-18T01:12:01.302838+00:00
evt_004482,oferta_deposito,click,0.1,92.8,2026-01-18T02:25:39.876748+00:00
evt_004490,oferta_deposito,click,0.1,59.6,2026-01-18T02:29:51.083686+00:00
evt_004490,oferta_deposito,journey_start,0.3,979.3,2026-01-18T17:49:33.083686+00:00
evt_004499,educacao_financeira,click,0.1,112.1,2026-01-18T04:04:28.667534+00:00
evt_004500,simulador_credito,click,0.1,26.8,2026-01-18T02:44:46.419477+00:00
evt_004500,simulador_credito,journey_start,0.3,1400.0,2026-01-19T01:37:58.419477+00:00
evt_004500,simulador_credito,conversion,1.0,4774.2,2026-01-21T09:52:10.419477+00:00
evt_004502,simulador_credito,click,0.1,102.2,2026-01-18T04:05:32.969508+00:00
evt_004502,simulador_credito,journey_start,0.3,923.7,2026-01-18T17:47:02.969508+00:00
evt_004502,simulador_credito,conversion,1.0,10758.4,2026-01-25T13:41:44.969508+00:00
evt_004508,oferta_deposito,click,0.1,173.7,2026-01-18T06:05:54.936053+00:00
evt_004508,oferta_deposito,journey_start,0.3,531.6,2026-01-18T12:03:48.936053+00:00
evt_004509,oferta_deposito,click,0.1,91.2,2026-01-18T04:47:51.848449+00:00
evt_004509,oferta_deposito,journey_start,0.3,1303.0,2026-01-19T00:59:39.848449+00:00
evt_004513,educacao_financeira,click,0.1,8.4,2026-01-18T03:44:25.921349+00:00
evt_004514,educacao_financeira,click,0.1,88.9,2026-01-18T05:24:36.249369+00:00
evt_004516,oferta_deposito,click,0.1,45.4,2026-01-18T04:47:33.924940+00:00
evt_004520,simulador_credito,click,0.1,19.2,2026-01-18T04:44:46.956088+00:00
evt_004520,simulador_credito,journey_start,0.3,988.6,2026-01-18T20:54:10.956088+00:00
evt_004520,simulador_credito,conversion,1.0,9885.4,2026-01-25T01:10:58.956088+00:00
evt_004521,simulador_credito,click,0.1,40.0,2026-01-18T05:12:38.182328+00:00
evt_004524,simulador_credito,click,0.1,110.1,2026-01-18T06:28:01.647345+00:00
evt_004525,simulador_credito,click,0.1,34.2,2026-01-18T05:19:06.587605+00:00
evt_004525,simulador_credito,journey_start,0.3,696.7,2026-01-18T16:21:36.587605+00:00
evt_004526,educacao_financeira,click,0.1,95.9,2026-01-18T06:22:57.124731+00:00
evt_004526,educacao_financeira,journey_start,0.3,895.4,2026-01-18T19:42:27.124731+00:00
evt_004526,educacao_financeira,conversion,1.0,15056.3,2026-01-28T15:43:21.124731+00:00
evt_004527,educacao_financeira,click,0.1,29.3,2026-01-18T05:19:20.880551+00:00
evt_004527,educacao_financeira,journey_start,0.3,525.5,2026-01-18T13:35:32.880551+00:00
evt_004528,educacao_financeira,click,0.1,172.5,2026-01-18T07:48:32.059899+00:00
evt_004529,educacao_financeira,click,0.1,139.8,2026-01-18T07:18:37.381622+00:00
evt_004530,simulador_credito,click,0.1,113.0,2026-01-18T06:52:45.614989+00:00
evt_004530,simulador_credito,journey_start,0.3,395.1,2026-01-18T11:34:51.614989+00:00
evt_004530,simulador_credito,conversion,1.0,13287.4,2026-01-27T10:27:09.614989+00:00
evt_004537,sem_oferta,click,0.1,13.7,2026-01-18T05:42:17.914256+00:00
evt_004537,sem_oferta,journey_start,0.3,1331.4,2026-01-19T03:39:59.914256+00:00
evt_004542,educacao_financeira,click,0.1,88.4,2026-01-18T08:20:08.138821+00:00
evt_004545,sem_oferta,click,0.1,18.8,2026-01-18T07:21:09.399281+00:00
evt_004546,educacao_financeira,click,0.1,89.2,2026-01-18T08:31:45.267115+00:00
evt_004546,educacao_financeira,journey_start,0.3,367.3,2026-01-18T13:09:51.267115+00:00
evt_004546,educacao_financeira,conversion,1.0,3367.3,2026-01-20T15:09:51.267115+00:00
evt_004547,educacao_financeira,click,0.1,97.3,2026-01-18T08:48:49.610095+00:00
evt_004547,educacao_financeira,journey_start,0.3,418.1,2026-01-18T14:09:37.610095+00:00
evt_004547,educacao_financeira,conversion,1.0,11843.9,2026-01-26T12:35:25.610095+00:00
evt_004548,oferta_deposito,click,0.1,24.7,2026-01-18T07:39:31.469112+00:00
evt_004548,oferta_deposito,journey_start,0.3,1158.5,2026-01-19T02:33:19.469112+00:00
evt_004555,simulador_credito,click,0.1,86.5,2026-01-18T08:58:50.245649+00:00
evt_004557,sem_oferta,click,0.1,171.6,2026-01-18T10:33:01.291719+00:00
evt_004557,sem_oferta,journey_start,0.3,100.2,2026-01-18T09:21:37.291719+00:00
evt_004559,educacao_financeira,click,0.1,126.8,2026-01-18T09:50:04.415375+00:00
evt_004563,educacao_financeira,click,0.1,94.4,2026-01-18T09:29:46.714005+00:00
evt_004563,educacao_financeira,journey_start,0.3,237.7,2026-01-18T11:53:04.714005+00:00
evt_004563,educacao_financeira,conversion,1.0,5587.5,2026-01-22T05:02:52.714005+00:00
evt_004564,educacao_financeira,click,0.1,32.0,2026-01-18T08:33:32.110572+00:00
evt_004564,educacao_financeira,journey_start,0.3,847.2,2026-01-18T22:08:44.110572+00:00
evt_004566,simulador_credito,click,0.1,153.2,2026-01-18T10:46:27.016220+00:00
evt_004567,educacao_financeira,click,0.1,159.9,2026-01-18T10:54:07.599244+00:00
evt_004567,educacao_financeira,journey_start,0.3,325.7,2026-01-18T13:39:55.599244+00:00
evt_004567,educacao_financeira,conversion,1.0,10620.2,2026-01-25T17:14:25.599244+00:00
evt_004572,educacao_financeira,click,0.1,8.8,2026-01-18T08:50:34.519315+00:00
evt_004573,educacao_financeira,click,0.1,67.2,2026-01-18T09:56:52.607131+00:00
evt_004573,educacao_financeira,journey_start,0.3,499.6,2026-01-18T17:09:16.607131+00:00
evt_004573,educacao_financeira,conversion,1.0,5997.0,2026-01-22T12:46:40.607131+00:00
evt_004574,educacao_financeira,click,0.1,5.6,2026-01-18T08:55:31.350276+00:00
evt_004574,educacao_financeira,journey_start,0.3,1129.1,2026-01-19T03:39:01.350276+00:00
evt_004574,educacao_financeira,conversion,1.0,9993.5,2026-01-25T07:23:25.350276+00:00
evt_004575,oferta_deposito,click,0.1,67.0,2026-01-18T09:57:13.403602+00:00
evt_004575,oferta_deposito,journey_start,0.3,696.8,2026-01-18T20:27:01.403602+00:00
evt_004581,educacao_financeira,click,0.1,160.7,2026-01-18T12:24:28.326381+00:00
evt_004581,educacao_financeira,journey_start,0.3,813.6,2026-01-18T23:17:22.326381+00:00
evt_004581,educacao_financeira,conversion,1.0,14871.3,2026-01-28T17:35:04.326381+00:00
evt_004583,educacao_financeira,click,0.1,62.0,2026-01-18T10:48:22.446517+00:00
evt_004583,educacao_financeira,journey_start,0.3,782.6,2026-01-18T22:48:58.446517+00:00
evt_004583,educacao_financeira,conversion,1.0,19408.0,2026-01-31T21:14:22.446517+00:00
evt_004588,educacao_financeira,click,0.1,137.6,2026-01-18T12:35:00.815700+00:00
evt_004588,educacao_financeira,journey_start,0.3,889.6,2026-01-19T01:07:00.815700+00:00
evt_004588,educacao_financeira,conversion,1.0,19569.1,2026-02-01T00:26:30.815700+00:00
evt_004593,educacao_financeira,click,0.1,20.0,2026-01-18T11:36:42.963222+00:00
evt_004593,educacao_financeira,journey_start,0.3,306.6,2026-01-18T16:23:18.963222+00:00
evt_004595,educacao_financeira,click,0.1,81.4,2026-01-18T12:42:48.896983+00:00
evt_004598,sem_oferta,click,0.1,133.2,2026-01-18T13:53:34.800830+00:00
evt_004598,sem_oferta,journey_start,0.3,1306.3,2026-01-19T09:26:40.800830+00:00
evt_004598,sem_oferta,conversion,1.0,15512.2,2026-01-29T06:12:34.800830+00:00
evt_004599,sem_oferta,click,0.1,41.4,2026-01-18T12:24:36.738737+00:00
evt_004599,sem_oferta,journey_start,0.3,116.8,2026-01-18T13:40:00.738737+00:00
evt_004599,sem_oferta,conversion,1.0,3893.7,2026-01-21T04:36:54.738737+00:00
evt_004600,oferta_deposito,click,0.1,14.4,2026-01-18T12:04:13.009314+00:00
evt_004600,oferta_deposito,journey_start,0.3,835.7,2026-01-19T01:45:31.009314+00:00
evt_004600,oferta_deposito,conversion,1.0,2875.8,2026-01-20T11:45:37.009314+00:00
evt_004601,simulador_credito,click,0.1,129.2,2026-01-18T13:59:25.128354+00:00
evt_004601,simulador_credito,journey_start,0.3,80.9,2026-01-18T13:11:07.128354+00:00
evt_004601,simulador_credito,conversion,1.0,13399.8,2026-01-27T19:10:01.128354+00:00
evt_004608,educacao_financeira,click,0.1,98.1,2026-01-18T13:59:11.336768+00:00
evt_004608,educacao_financeira,journey_start,0.3,1190.5,2026-01-19T08:11:35.336768+00:00
evt_004612,sem_oferta,click,0.1,11.3,2026-01-18T12:46:02.341246+00:00
evt_004612,sem_oferta,journey_start,0.3,1097.1,2026-01-19T06:51:50.341246+00:00
evt_004617,educacao_financeira,click,0.1,28.3,2026-01-18T13:20:44.848225+00:00
evt_004619,sem_oferta,click,0.1,153.8,2026-01-18T15:33:07.821831+00:00
evt_004632,educacao_financeira,click,0.1,33.8,2026-01-18T15:03:18.719260+00:00
evt_004632,educacao_financeira,journey_start,0.3,162.8,2026-01-18T17:12:18.719260+00:00
evt_004632,educacao_financeira,conversion,1.0,5977.7,2026-01-22T18:07:12.719260+00:00
evt_004635,oferta_deposito,click,0.1,123.3,2026-01-18T16:54:58.207129+00:00
evt_004635,oferta_deposito,journey_start,0.3,1292.4,2026-01-19T12:24:04.207129+00:00
evt_004640,sem_oferta,click,0.1,95.4,2026-01-18T17:08:16.438473+00:00
evt_004642,simulador_credito,click,0.1,66.4,2026-01-18T16:52:19.671904+00:00
evt_004642,simulador_credito,journey_start,0.3,365.2,2026-01-18T21:51:07.671904+00:00
evt_004642,simulador_credito,conversion,1.0,6386.3,2026-01-23T02:12:13.671904+00:00
evt_004646,simulador_credito,click,0.1,157.6,2026-01-18T18:55:51.925673+00:00
evt_004646,simulador_credito,journey_start,0.3,390.1,2026-01-18T22:48:21.925673+00:00
evt_004646,simulador_credito,conversion,1.0,18968.7,2026-01-31T20:26:57.925673+00:00
evt_004648,educacao_financeira,click,0.1,72.8,2026-01-18T17:53:59.787280+00:00
evt_004650,simulador_credito,click,0.1,32.1,2026-01-18T17:26:23.376228+00:00
evt_004651,simulador_credito,click,0.1,31.2,2026-01-18T17:27:30.326938+00:00
evt_004651,simulador_credito,journey_start,0.3,935.8,2026-01-19T08:32:06.326938+00:00
evt_004651,simulador_credito,conversion,1.0,15038.9,2026-01-29T03:35:12.326938+00:00
evt_004653,educacao_financeira,click,0.1,109.3,2026-01-18T18:53:52.940157+00:00
evt_004653,educacao_financeira,journey_start,0.3,520.0,2026-01-19T01:44:34.940157+00:00
evt_004654,educacao_financeira,click,0.1,9.3,2026-01-18T17:15:04.627203+00:00
evt_004654,educacao_financeira,journey_start,0.3,623.2,2026-01-19T03:28:58.627203+00:00
evt_004654,educacao_financeira,conversion,1.0,11242.1,2026-01-26T12:27:52.627203+00:00
evt_004661,sem_oferta,click,0.1,169.8,2026-01-18T20:52:07.601023+00:00
evt_004661,sem_oferta,journey_start,0.3,696.5,2026-01-19T05:38:49.601023+00:00
evt_004663,oferta_deposito,click,0.1,59.1,2026-01-18T19:03:12.560955+00:00
evt_004663,oferta_deposito,journey_start,0.3,399.2,2026-01-19T00:43:18.560955+00:00
evt_004666,educacao_financeira,click,0.1,36.6,2026-01-18T19:02:31.776696+00:00
evt_004668,educacao_financeira,click,0.1,160.5,2026-01-18T21:12:04.767099+00:00
evt_004671,educacao_financeira,click,0.1,71.1,2026-01-18T19:59:50.497005+00:00
evt_004671,educacao_financeira,journey_start,0.3,1244.0,2026-01-19T15:32:44.497005+00:00
evt_004671,educacao_financeira,conversion,1.0,12307.6,2026-01-27T07:56:20.497005+00:00
evt_004673,educacao_financeira,click,0.1,159.5,2026-01-18T21:38:32.387884+00:00
evt_004673,educacao_financeira,journey_start,0.3,1108.0,2026-01-19T13:27:02.387884+00:00
evt_004673,educacao_financeira,conversion,1.0,4180.2,2026-01-21T16:39:14.387884+00:00
evt_004674,sem_oferta,click,0.1,171.5,2026-01-18T21:53:46.736663+00:00
evt_004674,sem_oferta,journey_start,0.3,152.5,2026-01-18T21:34:46.736663+00:00
evt_004674,sem_oferta,conversion,1.0,19668.8,2026-02-01T10:51:04.736663+00:00
evt_004678,educacao_financeira,click,0.1,95.1,2026-01-18T20:51:51.719985+00:00
evt_004684,oferta_deposito,click,0.1,60.2,2026-01-18T21:15:46.290269+00:00
evt_004684,oferta_deposito,journey_start,0.3,977.5,2026-01-19T12:33:04.290269+00:00
evt_004684,oferta_deposito,conversion,1.0,7629.8,2026-01-24T03:25:22.290269+00:00
evt_004685,sem_oferta,click,0.1,95.6,2026-01-18T21:53:55.449249+00:00
evt_004685,sem_oferta,journey_start,0.3,273.2,2026-01-19T00:51:31.449249+00:00
evt_004685,sem_oferta,conversion,1.0,7172.4,2026-01-23T19:50:43.449249+00:00
evt_004686,simulador_credito,click,0.1,25.3,2026-01-18T21:03:24.950760+00:00
evt_004686,simulador_credito,journey_start,0.3,215.3,2026-01-19T00:13:24.950760+00:00
evt_004686,simulador_credito,conversion,1.0,5372.9,2026-01-22T14:11:00.950760+00:00
evt_004689,simulador_credito,click,0.1,116.2,2026-01-18T23:01:41.900967+00:00
evt_004689,simulador_credito,journey_start,0.3,250.1,2026-01-19T01:15:35.900967+00:00
evt_004689,simulador_credito,conversion,1.0,17265.5,2026-01-30T20:50:59.900967+00:00
evt_004691,educacao_financeira,click,0.1,151.4,2026-01-18T23:39:47.774923+00:00
evt_004691,educacao_financeira,journey_start,0.3,268.2,2026-01-19T01:36:35.774923+00:00
evt_004691,educacao_financeira,conversion,1.0,11426.9,2026-01-26T19:35:17.774923+00:00
evt_004692,oferta_deposito,click,0.1,129.0,2026-01-18T23:17:39.815377+00:00
evt_004700,sem_oferta,click,0.1,85.1,2026-01-18T23:16:21.925140+00:00
evt_004700,sem_oferta,journey_start,0.3,1042.3,2026-01-19T15:13:33.925140+00:00
evt_004700,sem_oferta,conversion,1.0,10516.4,2026-01-26T05:07:39.925140+00:00
evt_004709,educacao_financeira,click,0.1,114.2,2026-01-19T00:33:56.380556+00:00
evt_004712,educacao_financeira,click,0.1,163.0,2026-01-19T01:30:22.671817+00:00
evt_004712,educacao_financeira,journey_start,0.3,367.5,2026-01-19T04:54:52.671817+00:00
evt_004712,educacao_financeira,conversion,1.0,18724.5,2026-01-31T22:51:52.671817+00:00
evt_004717,sem_oferta,click,0.1,149.9,2026-01-19T01:35:24.025148+00:00
evt_004717,sem_oferta,journey_start,0.3,915.7,2026-01-19T14:21:12.025148+00:00
evt_004721,simulador_credito,click,0.1,63.5,2026-01-19T00:32:21.953299+00:00
evt_004721,simulador_credito,journey_start,0.3,1111.3,2026-01-19T18:00:09.953299+00:00
evt_004721,simulador_credito,conversion,1.0,6182.5,2026-01-23T06:31:21.953299+00:00
evt_004729,sem_oferta,click,0.1,140.8,2026-01-19T02:31:38.832631+00:00
evt_004729,sem_oferta,journey_start,0.3,1290.8,2026-01-19T21:41:38.832631+00:00
evt_004729,sem_oferta,conversion,1.0,11860.3,2026-01-27T05:51:08.832631+00:00
evt_004730,sem_oferta,click,0.1,144.7,2026-01-19T02:35:58.895535+00:00
evt_004731,educacao_financeira,click,0.1,70.4,2026-01-19T01:27:03.517407+00:00
evt_004731,educacao_financeira,journey_start,0.3,599.5,2026-01-19T10:16:09.517407+00:00
evt_004732,simulador_credito,click,0.1,98.9,2026-01-19T01:58:36.529083+00:00
evt_004742,educacao_financeira,click,0.1,48.0,2026-01-19T02:04:11.068984+00:00
evt_004742,educacao_financeira,journey_start,0.3,875.2,2026-01-19T15:51:23.068984+00:00
evt_004744,educacao_financeira,click,0.1,51.6,2026-01-19T02:20:43.316303+00:00
evt_004744,educacao_financeira,journey_start,0.3,1082.9,2026-01-19T19:32:01.316303+00:00
evt_004744,educacao_financeira,conversion,1.0,13937.3,2026-01-28T17:46:25.316303+00:00
evt_004753,simulador_credito,click,0.1,61.8,2026-01-19T03:41:33.835902+00:00
evt_004754,simulador_credito,click,0.1,79.5,2026-01-19T04:06:15.816606+00:00
evt_004758,educacao_financeira,click,0.1,155.7,2026-01-19T05:41:38.391922+00:00
evt_004760,simulador_credito,click,0.1,120.3,2026-01-19T05:13:34.433078+00:00
evt_004760,simulador_credito,journey_start,0.3,1162.3,2026-01-19T22:35:34.433078+00:00
evt_004760,simulador_credito,conversion,1.0,10492.2,2026-01-26T10:05:28.433078+00:00
evt_004761,sem_oferta,click,0.1,77.9,2026-01-19T04:31:29.708707+00:00
evt_004761,sem_oferta,journey_start,0.3,1060.5,2026-01-19T20:54:05.708707+00:00
evt_004761,sem_oferta,conversion,1.0,14614.3,2026-01-29T06:47:53.708707+00:00
evt_004770,simulador_credito,click,0.1,11.6,2026-01-19T04:22:42.342856+00:00
evt_004771,educacao_financeira,click,0.1,100.9,2026-01-19T05:52:53.017998+00:00
evt_004776,simulador_credito,click,0.1,45.1,2026-01-19T05:29:44.466860+00:00
evt_004791,oferta_deposito,click,0.1,117.1,2026-01-19T07:29:27.063373+00:00
evt_004792,educacao_financeira,click,0.1,164.6,2026-01-19T08:21:45.696924+00:00
evt_004792,educacao_financeira,journey_start,0.3,1290.0,2026-01-20T03:07:09.696924+00:00
evt_004792,educacao_financeira,conversion,1.0,5860.2,2026-01-23T07:17:21.696924+00:00
evt_004796,educacao_financeira,click,0.1,119.0,2026-01-19T07:46:54.282972+00:00
evt_004802,educacao_financeira,click,0.1,78.3,2026-01-19T07:13:29.158264+00:00
evt_004802,educacao_financeira,journey_start,0.3,932.6,2026-01-19T21:27:47.158264+00:00
evt_004805,sem_oferta,click,0.1,95.3,2026-01-19T07:54:48.951693+00:00
evt_004805,sem_oferta,journey_start,0.3,355.6,2026-01-19T12:15:06.951693+00:00
evt_004805,sem_oferta,conversion,1.0,9790.9,2026-01-26T01:30:24.951693+00:00
evt_004806,oferta_deposito,click,0.1,28.4,2026-01-19T06:48:39.742627+00:00
evt_004806,oferta_deposito,journey_start,0.3,122.6,2026-01-19T08:22:51.742627+00:00
evt_004807,sem_oferta,click,0.1,10.3,2026-01-19T06:33:28.049465+00:00
evt_004810,simulador_credito,click,0.1,137.7,2026-01-19T08:53:09.379969+00:00
evt_004810,simulador_credito,journey_start,0.3,1252.5,2026-01-20T03:27:57.379969+00:00
evt_004812,oferta_deposito,click,0.1,178.6,2026-01-19T09:36:02.814528+00:00
evt_004812,oferta_deposito,journey_start,0.3,118.0,2026-01-19T08:35:26.814528+00:00
evt_004815,educacao_financeira,click,0.1,158.0,2026-01-19T09:33:12.679425+00:00
evt_004815,educacao_financeira,journey_start,0.3,245.9,2026-01-19T11:01:06.679425+00:00
evt_004815,educacao_financeira,conversion,1.0,5274.3,2026-01-22T22:49:30.679425+00:00
evt_004818,educacao_financeira,click,0.1,165.2,2026-01-19T09:55:09.602206+00:00
evt_004819,simulador_credito,click,0.1,101.6,2026-01-19T08:55:06.948437+00:00
evt_004820,simulador_credito,click,0.1,74.0,2026-01-19T08:35:01.226874+00:00
evt_004820,simulador_credito,journey_start,0.3,966.4,2026-01-19T23:27:25.226874+00:00
evt_004820,simulador_credito,conversion,1.0,17310.8,2026-01-31T07:51:49.226874+00:00
evt_004823,simulador_credito,click,0.1,140.4,2026-01-19T09:53:45.695971+00:00
evt_004824,simulador_credito,click,0.1,162.2,2026-01-19T10:16:27.467296+00:00
evt_004827,sem_oferta,click,0.1,26.5,2026-01-19T08:13:24.865613+00:00
evt_004828,simulador_credito,click,0.1,67.2,2026-01-19T08:55:08.290946+00:00
evt_004831,simulador_credito,click,0.1,131.9,2026-01-19T10:05:04.283131+00:00
evt_004831,simulador_credito,journey_start,0.3,241.0,2026-01-19T11:54:10.283131+00:00
evt_004831,simulador_credito,conversion,1.0,19031.3,2026-02-01T13:04:28.283131+00:00
evt_004832,educacao_financeira,click,0.1,28.2,2026-01-19T08:21:41.391954+00:00
evt_004834,educacao_financeira,click,0.1,151.3,2026-01-19T10:29:19.418197+00:00
evt_004834,educacao_financeira,journey_start,0.3,129.2,2026-01-19T10:07:13.418197+00:00
evt_004834,educacao_financeira,conversion,1.0,14170.7,2026-01-29T04:08:43.418197+00:00
evt_004836,educacao_financeira,click,0.1,114.5,2026-01-19T10:05:29.298074+00:00
evt_004836,educacao_financeira,journey_start,0.3,1420.3,2026-01-20T07:51:17.298074+00:00
evt_004839,sem_oferta,click,0.1,29.8,2026-01-19T08:57:44.616685+00:00
evt_004844,educacao_financeira,click,0.1,159.8,2026-01-19T11:28:29.606020+00:00
evt_004845,simulador_credito,click,0.1,55.9,2026-01-19T09:46:36.556585+00:00
evt_004845,simulador_credito,journey_start,0.3,548.3,2026-01-19T17:59:00.556585+00:00
evt_004845,simulador_credito,conversion,1.0,14077.5,2026-01-29T03:28:12.556585+00:00
evt_004846,educacao_financeira,click,0.1,149.5,2026-01-19T11:30:42.992681+00:00
evt_004846,educacao_financeira,journey_start,0.3,324.7,2026-01-19T14:25:54.992681+00:00
