event_id,occurred_at,subject_key,segment,channel,age,job,month,poutcome,previous,base_propensity,available_arms,logging_policy,chosen_arm
evt_003378,2026-01-13T17:25:52.918343+00:00,sub_035326,novo,app,50,blue-collar,may,nonexistent,0,0.0794,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003379,2026-01-13T17:29:56.919996+00:00,sub_016273,novo,email,33,services,jul,nonexistent,0,0.0655,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003380,2026-01-13T17:32:00.541995+00:00,sub_034273,recorrente,app,35,blue-collar,may,failure,1,0.0659,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003381,2026-01-13T17:36:28.133245+00:00,sub_032410,novo,web,55,management,may,nonexistent,0,0.0895,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003382,2026-01-13T17:37:29.908670+00:00,sub_039581,reativado,app,24,student,may,success,2,0.6395,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003383,2026-01-13T17:38:18.532671+00:00,sub_037610,reativado,app,25,admin.,aug,success,1,0.6218,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003384,2026-01-13T17:49:30.449067+00:00,sub_032875,recorrente,app,29,admin.,may,failure,1,0.0471,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003385,2026-01-13T17:50:43.469511+00:00,sub_010162,novo,web,44,admin.,jun,nonexistent,0,0.0239,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003386,2026-01-13T18:02:50.734711+00:00,sub_031891,novo,web,43,blue-collar,may,nonexistent,0,0.1024,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003387,2026-01-13T18:11:06.679302+00:00,sub_030335,recorrente,email,71,retired,apr,failure,1,0.165,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003388,2026-01-13T18:14:55.566831+00:00,sub_011923,novo,app,49,technician,jun,nonexistent,0,0.0396,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003389,2026-01-13T18:15:38.511969+00:00,sub_027924,novo,email,28,admin.,mar,nonexistent,0,0.3983,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003390,2026-01-13T18:17:08.479633+00:00,sub_010419,novo,app,30,technician,jun,nonexistent,0,0.0434,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003391,2026-01-13T18:18:09.750370+00:00,sub_021545,novo,app,32,technician,aug,nonexistent,0,0.058,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003392,2026-01-13T18:20:42.127495+00:00,sub_032816,novo,app,24,services,may,nonexistent,0,0.0982,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003393,2026-01-13T18:21:41.909900+00:00,sub_007765,novo,app,30,admin.,jun,nonexistent,0,0.0427,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003394,2026-01-13T18:27:19.293026+00:00,sub_013878,novo,web,41,services,jul,nonexistent,0,0.0631,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003395,2026-01-13T18:28:10.089229+00:00,sub_032754,reativado,email,51,admin.,may,success,2,0.2724,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003396,2026-01-13T18:30:11.675679+00:00,sub_018690,novo,email,37,technician,jul,nonexistent,0,0.011,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003397,2026-01-13T18:32:48.465255+00:00,sub_039566,novo,email,21,student,apr,nonexistent,0,0.4783,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003398,2026-01-13T18:37:06.150642+00:00,sub_000327,novo,web,33,admin.,may,nonexistent,0,0.036,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003399,2026-01-13T18:39:57.793629+00:00,sub_029730,novo,app,37,blue-collar,apr,nonexistent,0,0.1671,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003400,2026-01-13T18:48:19.929788+00:00,sub_033535,novo,web,36,services,may,nonexistent,0,0.0985,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003401,2026-01-13T19:13:56.575826+00:00,sub_037804,novo,email,58,retired,aug,nonexistent,0,0.2941,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003402,2026-01-13T19:17:31.306653+00:00,sub_006456,novo,app,45,blue-collar,may,nonexistent,0,0.0306,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003403,2026-01-13T19:22:41.092499+00:00,sub_040536,novo,app,58,blue-collar,aug,nonexistent,0,0.3093,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003404,2026-01-13T19:27:19.681087+00:00,sub_016157,novo,email,26,admin.,jul,nonexistent,0,0.0796,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003405,2026-01-13T19:27:47.332528+00:00,sub_014500,novo,app,25,entrepreneur,jul,nonexistent,0,0.0745,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003406,2026-01-13T19:32:19.043703+00:00,sub_014644,novo,email,33,services,jul,nonexistent,0,0.0476,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003407,2026-01-13T19:38:03.639897+00:00,sub_026287,novo,email,48,admin.,nov,nonexistent,0,0.0677,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003408,2026-01-13T19:39:26.104459+00:00,sub_027154,novo,web,50,technician,nov,nonexistent,0,0.0567,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003409,2026-01-13T19:39:48.501121+00:00,sub_019520,novo,web,33,admin.,aug,nonexistent,0,0.0633,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003410,2026-01-13T19:48:31.111673+00:00,sub_002925,novo,app,30,admin.,may,nonexistent,0,0.0377,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003411,2026-01-13T19:49:21.426766+00:00,sub_040637,recorrente,web,66,retired,sep,failure,1,0.3583,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003412,2026-01-13T19:50:11.172715+00:00,sub_009147,novo,email,44,blue-collar,jun,nonexistent,0,0.0354,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003413,2026-01-13T19:57:09.754198+00:00,sub_003863,novo,email,44,admin.,may,nonexistent,0,0.0335,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003414,2026-01-13T20:04:07.233918+00:00,sub_024604,novo,web,41,technician,nov,nonexistent,0,0.0419,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003415,2026-01-13T20:06:05.903224+00:00,sub_016984,novo,email,48,admin.,jul,nonexistent,0,0.0597,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003416,2026-01-13T20:07:13.789022+00:00,sub_025353,novo,email,32,blue-collar,nov,nonexistent,0,0.0546,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003417,2026-01-13T20:07:24.624199+00:00,sub_036061,novo,app,25,admin.,may,nonexistent,0,0.1223,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003418,2026-01-13T20:13:27.403078+00:00,sub_004008,novo,web,41,blue-collar,may,nonexistent,0,0.0312,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003419,2026-01-13T20:18:00.663740+00:00,sub_011699,novo,web,31,blue-collar,jun,nonexistent,0,0.034,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003420,2026-01-13T20:18:45.730761+00:00,sub_021276,novo,web,41,technician,aug,nonexistent,0,0.0358,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003421,2026-01-13T20:22:47.882633+00:00,sub_032447,novo,email,31,services,may,nonexistent,0,0.0989,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003422,2026-01-13T20:25:36.787163+00:00,sub_024739,novo,email,34,admin.,nov,nonexistent,0,0.0664,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003423,2026-01-13T20:25:57.891053+00:00,sub_015766,novo,web,47,technician,jul,nonexistent,0,0.073,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003424,2026-01-13T20:27:38.060563+00:00,sub_025127,novo,app,36,admin.,nov,nonexistent,0,0.0675,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003425,2026-01-13T20:32:28.768067+00:00,sub_040363,novo,email,35,technician,aug,nonexistent,0,0.4799,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003426,2026-01-13T20:35:24.806976+00:00,sub_019772,novo,email,33,housemaid,aug,nonexistent,0,0.0505,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003427,2026-01-13T20:37:01.012816+00:00,sub_036390,recorrente,email,32,admin.,jun,failure,2,0.3076,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003428,2026-01-13T20:37:25.021182+00:00,sub_032124,novo,web,36,services,may,nonexistent,0,0.0876,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003429,2026-01-13T20:37:33.033040+00:00,sub_012410,novo,app,42,self-employed,jul,nonexistent,0,0.0703,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003430,2026-01-13T20:46:32.603740+00:00,sub_010276,novo,web,28,admin.,jun,nonexistent,0,0.0423,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003431,2026-01-13T20:48:31.320205+00:00,sub_031722,recorrente,app,35,blue-collar,may,failure,1,0.0603,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003432,2026-01-13T21:01:18.266652+00:00,sub_008545,novo,web,58,blue-collar,jun,nonexistent,0,0.0368,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003433,2026-01-13T21:09:16.899634+00:00,sub_013874,novo,email,48,blue-collar,jul,nonexistent,0,0.0572,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003434,2026-01-13T21:10:52.646347+00:00,sub_009695,novo,app,39,admin.,jun,nonexistent,0,0.0474,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003435,2026-01-13T21:11:22.761736+00:00,sub_024974,novo,email,39,admin.,nov,nonexistent,0,0.0664,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003436,2026-01-13T21:11:31.847160+00:00,sub_012115,novo,app,28,management,jun,nonexistent,0,0.0383,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003437,2026-01-13T21:11:59.069672+00:00,sub_027121,novo,app,45,technician,nov,nonexistent,0,0.0567,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003438,2026-01-13T21:17:45.281878+00:00,sub_038504,novo,email,63,technician,oct,nonexistent,0,0.4367,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003439,2026-01-13T21:26:23.019523+00:00,sub_034169,novo,app,32,blue-collar,may,nonexistent,0,0.0858,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003440,2026-01-13T21:30:56.969854+00:00,sub_039044,recorrente,email,59,retired,dec,failure,1,0.3326,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003441,2026-01-13T21:31:01.808083+00:00,sub_001007,novo,email,45,services,may,nonexistent,0,0.0327,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003442,2026-01-13T21:34:10.179121+00:00,sub_018759,novo,app,25,admin.,jul,nonexistent,0,0.023,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003443,2026-01-13T21:37:39.442011+00:00,sub_009067,novo,app,36,admin.,jun,nonexistent,0,0.0402,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003444,2026-01-13T21:43:32.618250+00:00,sub_037805,reativado,app,58,retired,aug,success,1,0.5944,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003445,2026-01-13T21:58:43.975552+00:00,sub_029322,novo,app,36,admin.,apr,nonexistent,0,0.1876,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003446,2026-01-13T22:02:51.389155+00:00,sub_013189,novo,email,24,blue-collar,jul,nonexistent,0,0.0593,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003447,2026-01-13T22:03:14.669465+00:00,sub_023210,novo,email,53,unknown,aug,nonexistent,0,0.0466,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003448,2026-01-13T22:10:31.521231+00:00,sub_024936,novo,email,49,management,nov,nonexistent,0,0.0664,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003449,2026-01-13T22:16:17.734250+00:00,sub_020412,novo,email,40,admin.,aug,nonexistent,0,0.0632,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003450,2026-01-13T22:24:03.729295+00:00,sub_019537,novo,email,35,technician,aug,nonexistent,0,0.0618,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003451,2026-01-13T22:25:09.323709+00:00,sub_002273,novo,email,30,admin.,may,nonexistent,0,0.0416,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003452,2026-01-13T22:28:04.012613+00:00,sub_018635,novo,email,28,blue-collar,jul,nonexistent,0,0.0549,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003453,2026-01-13T22:32:20.826263+00:00,sub_014344,novo,web,50,blue-collar,jul,nonexistent,0,0.0547,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003454,2026-01-13T22:35:53.729766+00:00,sub_033702,novo,email,31,admin.,may,nonexistent,0,0.1164,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003455,2026-01-13T22:36:00.517012+00:00,sub_035631,novo,app,30,technician,may,nonexistent,0,0.1122,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003456,2026-01-13T22:39:13.697579+00:00,sub_030908,recorrente,web,40,admin.,may,failure,1,0.0814,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_003457,2026-01-13T22:44:34.402314+00:00,sub_001272,novo,email,55,retired,may,nonexistent,0,0.0534,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003458,2026-01-13T22:56:01.913937+00:00,sub_034648,reativado,app,31,technician,may,success,1,0.3052,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003459,2026-01-13T22:57:55.330117+00:00,sub_016328,novo,app,51,blue-collar,jul,nonexistent,0,0.0547,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003460,2026-01-13T23:00:33.809152+00:00,sub_017149,novo,app,45,admin.,jul,nonexistent,0,0.0713,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003461,2026-01-13T23:01:04.468036+00:00,sub_038928,novo,app,61,retired,nov,nonexistent,0,0.4397,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003462,2026-01-13T23:12:29.974821+00:00,sub_035722,novo,web,36,blue-collar,may,nonexistent,0,0.0843,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003463,2026-01-13T23:15:07.152172+00:00,sub_002095,novo,email,40,self-employed,may,nonexistent,0,0.0352,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003464,2026-01-13T23:18:31.984347+00:00,sub_014820,novo,app,47,blue-collar,jul,nonexistent,0,0.0622,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003465,2026-01-13T23:25:38.181767+00:00,sub_030878,novo,email,37,services,may,nonexistent,0,0.1002,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_003466,2026-01-13T23:27:00.186952+00:00,sub_022194,novo,email,30,technician,aug,nonexistent,0,0.0614,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_003467,2026-01-14T00:03:46.796597+00:00,sub_010610,novo,email,48,blue-collar,jun,nonexistent,0,0.0397,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_003468,2026-01-14T00:04:10.842226+00:00,sub_021614,novo,email,30,technician,aug,nonexistent,0,0.0576,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
